regiao,estado,municipio,data,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Nordeste,SE,,2021-06-30,2298696.0,263512.0,398,5698,17
Nordeste,PB,,2021-06-30,4018127.0,396442.0,1733,8606,20
Nordeste,RN,,2021-06-30,3506853.0,340165.0,2871,6768,20
Nordeste,CE,,2021-06-30,9132078.0,885980.0,512,22571,17
Nordeste,PI,,2021-06-30,3273227.0,295781.0,281,6597,23
Nordeste,AL,,2021-06-30,3337357.0,216717.0,516,5340,20
Nordeste,CE,,2021-07-01,9132078.0,887774.0,1794,22627,56
Nordeste,RN,,2021-07-01,3506853.0,343352.0,3187,6797,29
Nordeste,PB,,2021-07-01,4018127.0,396904.0,462,8628,22
Nordeste,PE,,2021-07-01,9557071.0,552289.0,1997,17720,35
Nordeste,SE,,2021-07-01,2298696.0,264213.0,701,5714,16
Nordeste,BA,,2021-07-01,14873064.0,1128432.0,3438,24105,93
Nordeste,AL,,2021-07-01,3337357.0,217230.0,513,5360,20
Nordeste,PI,,2021-07-01,3273227.0,296389.0,608,6624,27
Nordeste,MA,,2021-07-01,7075181.0,318394.0,948,9065,22
Nordeste,SE,,2021-07-02,2298696.0,264798.0,585,5732,18
Nordeste,PI,,2021-07-02,3273227.0,297274.0,885,6632,8
Nordeste,CE,,2021-07-02,9132078.0,889947.0,2173,22692,65
Nordeste,AL,,2021-07-02,3337357.0,217975.0,745,5379,19
Nordeste,RN,,2021-07-02,3506853.0,344148.0,796,6807,10
Nordeste,BA,,2021-07-02,14873064.0,1132050.0,3618,24187,82
Nordeste,MA,,2021-07-02,7075181.0,319606.0,1212,9098,33
Nordeste,PB,,2021-07-02,4018127.0,398440.0,1536,8654,26
Nordeste,PE,,2021-07-02,9557071.0,554688.0,2399,17766,46
Nordeste,AL,,2021-07-03,3337357.0,218620.0,645,5399,20
Nordeste,PE,,2021-07-03,9557071.0,557293.0,2605,17841,75
Nordeste,BA,,2021-07-03,14873064.0,1135261.0,3211,24235,48
Nordeste,MA,,2021-07-03,7075181.0,320177.0,571,9127,29
Nordeste,PB,,2021-07-03,4018127.0,400011.0,1571,8670,16
Nordeste,SE,,2021-07-03,2298696.0,265278.0,480,5743,11
Nordeste,RN,,2021-07-03,3506853.0,344720.0,572,6818,11
Nordeste,CE,,2021-07-03,9132078.0,889947.0,0,22692,0
Nordeste,PI,,2021-07-03,3273227.0,298129.0,855,6639,7
Nordeste,RN,,2021-07-04,3506853.0,345130.0,410,6826,8
Nordeste,CE,,2021-07-04,9132078.0,892698.0,2751,22747,55
Nordeste,MA,,2021-07-04,7075181.0,320387.0,210,9147,20
Nordeste,PI,,2021-07-04,3273227.0,298400.0,271,6648,9
Nordeste,AL,,2021-07-04,3337357.0,219741.0,1121,5416,17
Nordeste,PB,,2021-07-04,4018127.0,401259.0,1248,8685,15
Nordeste,SE,,2021-07-04,2298696.0,265925.0,647,5756,13
Nordeste,PE,,2021-07-04,9557071.0,558698.0,1405,17872,31
Nordeste,BA,,2021-07-04,14873064.0,1137167.0,1906,24259,24
Nordeste,SE,,2021-07-05,2298696.0,266273.0,348,5765,9
Nordeste,PI,,2021-07-05,3273227.0,298645.0,245,6657,9
Nordeste,PE,,2021-07-05,9557071.0,559358.0,660,17908,36
Nordeste,CE,,2021-07-05,9132078.0,893270.0,572,22753,6
Nordeste,MA,,2021-07-05,7075181.0,320832.0,445,9164,17
Nordeste,RN,,2021-07-05,3506853.0,345615.0,485,6841,15
Nordeste,AL,,2021-07-05,3337357.0,220022.0,281,5433,17
Nordeste,PB,,2021-07-05,4018127.0,401700.0,441,8703,18
Nordeste,BA,,2021-07-05,14873064.0,1138377.0,1210,24312,53
Nordeste,SE,,2021-07-06,2298696.0,266590.0,317,5773,8
Nordeste,MA,,2021-07-06,7075181.0,322052.0,1220,9190,26
Nordeste,RN,,2021-07-06,3506853.0,347248.0,1633,6853,12
Nordeste,CE,,2021-07-06,9132078.0,894678.0,1408,22791,38
Nordeste,PI,,2021-07-06,3273227.0,299084.0,439,6662,5
Nordeste,PB,,2021-07-06,4018127.0,402175.0,475,8724,21
Nordeste,PE,,2021-07-06,9557071.0,561505.0,2147,17953,45
Nordeste,BA,,2021-07-06,14873064.0,1141612.0,3235,24428,116
Nordeste,AL,,2021-07-06,3337357.0,220793.0,771,5450,17
Nordeste,SE,,2021-07-07,2298696.0,267107.0,517,5779,6
Nordeste,BA,,2021-07-07,14873064.0,1144464.0,2852,24495,67
Nordeste,RN,,2021-07-07,3506853.0,347974.0,726,6870,17
Nordeste,AL,,2021-07-07,3337357.0,221435.0,642,5467,17
Nordeste,MA,,2021-07-07,7075181.0,323043.0,991,9225,35
Nordeste,PE,,2021-07-07,9557071.0,563264.0,1759,17979,26
Nordeste,PB,,2021-07-07,4018127.0,403694.0,1519,8741,17
Nordeste,PI,,2021-07-07,3273227.0,299862.0,778,6671,9
Nordeste,CE,,2021-07-07,9132078.0,896564.0,1886,22849,58
Nordeste,PE,,2021-07-08,9557071.0,564789.0,1525,18023,44
Nordeste,CE,,2021-07-08,9132078.0,897446.0,882,22909,60
Nordeste,PB,,2021-07-08,4018127.0,404848.0,1154,8750,9
Nordeste,PI,,2021-07-08,3273227.0,300309.0,447,6676,5
Nordeste,AL,,2021-07-08,3337357.0,221973.0,538,5483,16
Nordeste,RN,,2021-07-08,3506853.0,348638.0,664,6879,9
Nordeste,BA,,2021-07-08,14873064.0,1147552.0,3088,24574,79
Nordeste,SE,,2021-07-08,2298696.0,267596.0,489,5786,7
Nordeste,MA,,2021-07-08,7075181.0,324015.0,972,9256,31
Nordeste,PI,,2021-07-09,3273227.0,301198.0,889,6684,8
Nordeste,CE,,2021-07-09,9132078.0,899792.0,2346,22969,60
Nordeste,SE,,2021-07-09,2298696.0,268229.0,633,5794,8
Nordeste,BA,,2021-07-09,14873064.0,1152031.0,4479,24670,96
Nordeste,MA,,2021-07-09,7075181.0,325011.0,996,9282,26
Nordeste,RN,,2021-07-09,3506853.0,349549.0,911,6896,17
Nordeste,PB,,2021-07-09,4018127.0,405999.0,1151,8767,17
Nordeste,AL,,2021-07-09,3337357.0,222601.0,628,5499,16
Nordeste,PE,,2021-07-09,9557071.0,566979.0,2190,18068,45
Nordeste,CE,,2021-07-10,9132078.0,901227.0,1435,23008,39
Nordeste,PB,,2021-07-10,4018127.0,407299.0,1300,8785,18
Nordeste,MA,,2021-07-10,7075181.0,325685.0,674,9310,28
Nordeste,AL,,2021-07-10,3337357.0,223127.0,526,5514,15
Nordeste,PE,,2021-07-10,9557071.0,568940.0,1961,18100,32
Nordeste,PI,,2021-07-10,3273227.0,301775.0,577,6689,5
Nordeste,BA,,2021-07-10,14873064.0,1155841.0,3810,24742,72
Nordeste,RN,,2021-07-10,3506853.0,350312.0,763,6898,2
Nordeste,SE,,2021-07-10,2298696.0,268504.0,275,5802,8
Nordeste,MA,,2021-07-11,7075181.0,325782.0,97,9315,5
Nordeste,PI,,2021-07-11,3273227.0,302167.0,392,6697,8
Nordeste,PE,,2021-07-11,9557071.0,569863.0,923,18110,10
Nordeste,SE,,2021-07-11,2298696.0,268803.0,299,5811,9
Nordeste,CE,,2021-07-11,9132078.0,901794.0,567,23034,26
Nordeste,AL,,2021-07-11,3337357.0,223464.0,337,5530,16
Nordeste,RN,,2021-07-11,3506853.0,350868.0,556,6902,4
Nordeste,PB,,2021-07-11,4018127.0,408009.0,710,8794,9
Nordeste,BA,,2021-07-11,14873064.0,1158122.0,2281,24770,28
Nordeste,CE,,2021-07-12,9132078.0,902190.0,396,23053,19
Nordeste,PE,,2021-07-12,9557071.0,570246.0,383,18131,21
Nordeste,AL,,2021-07-12,3337357.0,223666.0,202,5546,16
Nordeste,PB,,2021-07-12,4018127.0,408382.0,373,8808,14
Nordeste,RN,,2021-07-12,3506853.0,350978.0,110,6915,13
Nordeste,SE,,2021-07-12,2298696.0,269078.0,275,5820,9
Nordeste,PI,,2021-07-12,3273227.0,302309.0,142,6706,9
Nordeste,MA,,2021-07-12,7075181.0,326094.0,312,9335,20
Nordeste,BA,,2021-07-12,14873064.0,1159419.0,1297,24834,64
Nordeste,PE,,2021-07-13,9557071.0,572536.0,2290,18166,35
Nordeste,RN,,2021-07-13,3506853.0,351254.0,276,6931,16
Nordeste,PI,,2021-07-13,3273227.0,302496.0,187,6712,6
Nordeste,BA,,2021-07-13,14873064.0,1161932.0,2513,24910,76
Nordeste,MA,,2021-07-13,7075181.0,327112.0,1018,9353,18
Nordeste,PB,,2021-07-13,4018127.0,408440.0,58,8815,7
Nordeste,AL,,2021-07-13,3337357.0,223929.0,263,5562,16
Nordeste,CE,,2021-07-13,9132078.0,903171.0,981,23096,43
Nordeste,SE,,2021-07-13,2298696.0,269198.0,120,5829,9
Nordeste,BA,,2021-07-14,14873064.0,1164162.0,2230,24974,64
Nordeste,AL,,2021-07-14,3337357.0,224588.0,659,5578,16
Nordeste,RN,,2021-07-14,3506853.0,351778.0,524,6948,17
Nordeste,PB,,2021-07-14,4018127.0,409744.0,1304,8829,14
Nordeste,PE,,2021-07-14,9557071.0,574681.0,2145,18206,40
Nordeste,CE,,2021-07-14,9132078.0,904502.0,1331,23116,20
Nordeste,SE,,2021-07-14,2298696.0,269568.0,370,5837,8
Nordeste,PI,,2021-07-14,3273227.0,303225.0,729,6718,6
Nordeste,MA,,2021-07-14,7075181.0,328190.0,1078,9378,25
Nordeste,PE,,2021-07-15,9557071.0,575865.0,1184,18235,29
Nordeste,PB,,2021-07-15,4018127.0,411054.0,1310,8841,12
Nordeste,SE,,2021-07-15,2298696.0,270077.0,509,5846,9
Nordeste,CE,,2021-07-15,9132078.0,906263.0,1761,23154,38
Nordeste,RN,,2021-07-15,3506853.0,352164.0,386,6964,16
Nordeste,AL,,2021-07-15,3337357.0,224758.0,170,5594,16
Nordeste,PI,,2021-07-15,3273227.0,303961.0,736,6725,7
Nordeste,MA,,2021-07-15,7075181.0,329102.0,912,9401,23
Nordeste,BA,,2021-07-15,14873064.0,1165822.0,1660,25043,69
Nordeste,PB,,2021-07-16,4018127.0,411997.0,943,8851,10
Nordeste,SE,,2021-07-16,2298696.0,270472.0,395,5853,7
Nordeste,AL,,2021-07-16,3337357.0,225064.0,306,5610,16
Nordeste,PI,,2021-07-16,3273227.0,304559.0,598,6730,5
Nordeste,PE,,2021-07-16,9557071.0,577115.0,1250,18294,59
Nordeste,MA,,2021-07-16,7075181.0,329943.0,841,9417,16
Nordeste,BA,,2021-07-16,14873064.0,1168377.0,2555,25108,65
Nordeste,RN,,2021-07-16,3506853.0,352895.0,731,6982,18
Nordeste,CE,,2021-07-16,9132078.0,907496.0,1233,23192,38
Nordeste,BA,,2021-07-17,14873064.0,1171292.0,2915,25166,58
Nordeste,PI,,2021-07-17,3273227.0,305007.0,448,6737,7
Nordeste,SE,,2021-07-17,2298696.0,270619.0,147,5857,4
Nordeste,PE,,2021-07-17,9557071.0,578448.0,1333,18304,10
Nordeste,CE,,2021-07-17,9132078.0,908425.0,929,23202,10
Nordeste,AL,,2021-07-17,3337357.0,225600.0,536,5626,16
Nordeste,MA,,2021-07-17,7075181.0,330641.0,698,9429,12
Nordeste,PB,,2021-07-17,4018127.0,412972.0,975,8866,15
Nordeste,RN,,2021-07-17,3506853.0,353188.0,293,6995,13
Nordeste,RN,,2021-07-18,3506853.0,353188.0,0,7000,5
Nordeste,AL,,2021-07-18,3337357.0,225999.0,399,5641,15
Nordeste,BA,,2021-07-18,14873064.0,1173423.0,2131,25197,31
Nordeste,PE,,2021-07-18,9557071.0,579086.0,638,18325,21
Nordeste,SE,,2021-07-18,2298696.0,270835.0,216,5860,3
Nordeste,PB,,2021-07-18,4018127.0,413821.0,849,8872,6
Nordeste,PI,,2021-07-18,3273227.0,305231.0,224,6746,9
Nordeste,CE,,2021-07-18,9132078.0,909020.0,595,23202,0
Nordeste,MA,,2021-07-18,7075181.0,330768.0,127,9433,4
Nordeste,RN,,2021-07-19,3506853.0,353610.0,422,7014,14
Nordeste,SE,,2021-07-19,2298696.0,271012.0,177,5864,4
Nordeste,AL,,2021-07-19,3337357.0,226165.0,166,5656,15
Nordeste,CE,,2021-07-19,9132078.0,909205.0,185,23233,31
Nordeste,PB,,2021-07-19,4018127.0,414061.0,240,8885,13
Nordeste,BA,,2021-07-19,14873064.0,1174613.0,1190,25250,53
Nordeste,MA,,2021-07-19,7075181.0,331085.0,317,9445,12
Nordeste,PE,,2021-07-19,9557071.0,579425.0,339,18342,17
Nordeste,PI,,2021-07-19,3273227.0,305351.0,120,6750,4
Nordeste,BA,,2021-07-20,14873064.0,1175267.0,654,25304,54
Nordeste,MA,,2021-07-20,7075181.0,331437.0,352,9464,19
Nordeste,PI,,2021-07-20,3273227.0,305457.0,106,6760,10
Nordeste,AL,,2021-07-20,3337357.0,226411.0,246,5671,15
Nordeste,SE,,2021-07-20,2298696.0,271539.0,527,5870,6
Nordeste,PB,,2021-07-20,4018127.0,414419.0,358,8895,10
Nordeste,PE,,2021-07-20,9557071.0,579779.0,354,18388,46
Nordeste,RN,,2021-07-20,3506853.0,353932.0,322,7026,12
Nordeste,CE,,2021-07-20,9132078.0,909564.0,359,23262,29
Nordeste,PI,,2021-07-21,3273227.0,306037.0,580,6766,6
Nordeste,SE,,2021-07-21,2298696.0,271921.0,382,5876,6
Nordeste,CE,,2021-07-21,9132078.0,909564.0,0,23262,0
Nordeste,RN,,2021-07-21,3506853.0,354534.0,602,7034,8
Nordeste,PB,,2021-07-21,4018127.0,414982.0,563,8905,10
Nordeste,BA,,2021-07-21,14873064.0,1178355.0,3088,25357,53
Nordeste,AL,,2021-07-21,3337357.0,226887.0,476,5685,14
Nordeste,MA,,2021-07-21,7075181.0,331864.0,427,9492,28
Nordeste,PE,,2021-07-21,9557071.0,581593.0,1814,18444,56
Nordeste,PB,,2021-07-22,4018127.0,416261.0,1279,8915,10
Nordeste,PI,,2021-07-22,3273227.0,306574.0,537,6770,4
Nordeste,MA,,2021-07-22,7075181.0,332315.0,451,9510,18
Nordeste,PE,,2021-07-22,9557071.0,582849.0,1256,18502,58
Nordeste,AL,,2021-07-22,3337357.0,227121.0,234,5698,13
Nordeste,CE,,2021-07-22,9132078.0,911021.0,1457,23287,25
Nordeste,SE,,2021-07-22,2298696.0,272220.0,299,5882,6
Nordeste,RN,,2021-07-22,3506853.0,355349.0,815,7039,5
Nordeste,BA,,2021-07-22,14873064.0,1180732.0,2377,25410,53
Nordeste,PB,,2021-07-23,4018127.0,417159.0,898,8922,7
Nordeste,PE,,2021-07-23,9557071.0,583969.0,1120,18548,46
Nordeste,MA,,2021-07-23,7075181.0,332749.0,434,9529,19
Nordeste,SE,,2021-07-23,2298696.0,272677.0,457,5888,6
Nordeste,RN,,2021-07-23,3506853.0,355668.0,319,7044,5
Nordeste,PI,,2021-07-23,3273227.0,306947.0,373,6777,7
Nordeste,BA,,2021-07-23,14873064.0,1182673.0,1941,25457,47
Nordeste,CE,,2021-07-23,9132078.0,913440.0,2419,23361,74
Nordeste,AL,,2021-07-23,3337357.0,227369.0,248,5711,13
Nordeste,RN,,2021-07-24,3506853.0,357641.0,1973,7048,4
Nordeste,MA,,2021-07-24,7075181.0,333173.0,424,9547,18
Nordeste,CE,,2021-07-24,9132078.0,914005.0,565,23364,3
Nordeste,AL,,2021-07-24,3337357.0,227900.0,531,5724,13
Nordeste,BA,,2021-07-24,14873064.0,1184314.0,1641,25485,28
Nordeste,PB,,2021-07-24,4018127.0,417766.0,607,8930,8
Nordeste,PI,,2021-07-24,3273227.0,307398.0,451,6788,11
Nordeste,PE,,2021-07-24,9557071.0,584669.0,700,18599,51
Nordeste,SE,,2021-07-24,2298696.0,272846.0,169,5891,3
Nordeste,SE,,2021-07-25,2298696.0,273048.0,202,5893,2
Nordeste,PI,,2021-07-25,3273227.0,307472.0,74,6797,9
Nordeste,BA,,2021-07-25,14873064.0,1185439.0,1125,25504,19
Nordeste,PE,,2021-07-25,9557071.0,585614.0,945,18616,17
Nordeste,PB,,2021-07-25,4018127.0,418377.0,611,8938,8
Nordeste,CE,,2021-07-25,9132078.0,914005.0,0,23364,0
Nordeste,MA,,2021-07-25,7075181.0,333206.0,33,9556,9
Nordeste,AL,,2021-07-25,3337357.0,228379.0,479,5733,9
Nordeste,RN,,2021-07-25,3506853.0,357804.0,163,7052,4
Nordeste,CE,,2021-07-26,9132078.0,914992.0,987,23382,18
Nordeste,AL,,2021-07-26,3337357.0,228442.0,63,5746,13
Nordeste,PB,,2021-07-26,4018127.0,418590.0,213,8945,7
Nordeste,MA,,2021-07-26,7075181.0,333606.0,400,9563,7
Nordeste,SE,,2021-07-26,2298696.0,273330.0,282,5896,3
Nordeste,PE,,2021-07-26,9557071.0,586023.0,409,18629,13
Nordeste,BA,,2021-07-26,14873064.0,1186213.0,774,25540,36
Nordeste,PI,,2021-07-26,3273227.0,307621.0,149,6808,11
Nordeste,RN,,2021-07-26,3506853.0,357822.0,18,7057,5
Nordeste,AL,,2021-07-27,3337357.0,228770.0,328,5759,13
Nordeste,CE,,2021-07-27,9132078.0,916008.0,1016,23402,20
Nordeste,MA,,2021-07-27,7075181.0,334181.0,575,9576,13
Nordeste,SE,,2021-07-27,2298696.0,273449.0,119,5901,5
Nordeste,PI,,2021-07-27,3273227.0,307881.0,260,6815,7
Nordeste,BA,,2021-07-27,14873064.0,1187550.0,1337,25594,54
Nordeste,PE,,2021-07-27,9557071.0,586854.0,831,18665,36
Nordeste,PB,,2021-07-27,4018127.0,418777.0,187,8952,7
Nordeste,RN,,2021-07-27,3506853.0,358044.0,222,7070,13
Nordeste,RN,,2021-07-28,3506853.0,358937.0,893,7074,4
Nordeste,CE,,2021-07-28,9132078.0,916994.0,986,23465,63
Nordeste,AL,,2021-07-28,3337357.0,229130.0,360,5772,13
Nordeste,MA,,2021-07-28,7075181.0,335193.0,1012,9595,19
Nordeste,BA,,2021-07-28,14873064.0,1188967.0,1417,25630,36
Nordeste,PE,,2021-07-28,9557071.0,587849.0,995,18702,37
Nordeste,PB,,2021-07-28,4018127.0,419574.0,797,8962,10
Nordeste,SE,,2021-07-28,2298696.0,273629.0,180,5903,2
Nordeste,PI,,2021-07-28,3273227.0,308443.0,562,6821,6
Nordeste,PE,,2021-07-29,9557071.0,588887.0,1038,18736,34
Nordeste,CE,,2021-07-29,9132078.0,917645.0,651,23488,23
Nordeste,SE,,2021-07-29,2298696.0,273863.0,234,5907,4
Nordeste,BA,,2021-07-29,14873064.0,1190992.0,2025,25674,44
Nordeste,PI,,2021-07-29,3273227.0,308872.0,429,6829,8
Nordeste,AL,,2021-07-29,3337357.0,229310.0,180,5785,13
Nordeste,MA,,2021-07-29,7075181.0,336142.0,949,9607,12
Nordeste,RN,,2021-07-29,3506853.0,359201.0,264,7087,13
Nordeste,PB,,2021-07-29,4018127.0,420593.0,1019,8971,9
Nordeste,MA,,2021-07-30,7075181.0,336777.0,635,9622,15
Nordeste,CE,,2021-07-30,9132078.0,918377.0,732,23497,9
Nordeste,PI,,2021-07-30,3273227.0,309345.0,473,6833,4
Nordeste,SE,,2021-07-30,2298696.0,274024.0,161,5908,1
Nordeste,PB,,2021-07-30,4018127.0,421585.0,992,8977,6
Nordeste,BA,,2021-07-30,14873064.0,1192293.0,1301,25717,43
Nordeste,RN,,2021-07-30,3506853.0,359378.0,177,7091,4
Nordeste,AL,,2021-07-30,3337357.0,229647.0,337,5797,12
Nordeste,PE,,2021-07-30,9557071.0,589843.0,956,18768,32
Nordeste,AL,,2021-07-31,3337357.0,229960.0,313,5809,12
Nordeste,PB,,2021-07-31,4018127.0,422048.0,463,8987,10
Nordeste,SE,,2021-07-31,2298696.0,274262.0,238,5910,2
Nordeste,PI,,2021-07-31,3273227.0,309699.0,354,6835,2
Nordeste,CE,,2021-07-31,9132078.0,919206.0,829,23519,22
Nordeste,PE,,2021-07-31,9557071.0,590785.0,942,18784,16
Nordeste,BA,,2021-07-31,14873064.0,1193689.0,1396,25750,33
Nordeste,RN,,2021-07-31,3506853.0,359665.0,287,7093,2
Nordeste,MA,,2021-07-31,7075181.0,337116.0,339,9636,14
Nordeste,RN,,2021-08-01,3506853.0,359776.0,111,7097,4
Nordeste,AL,,2021-08-01,3337357.0,230069.0,109,5821,12
Nordeste,MA,,2021-08-01,7075181.0,337153.0,37,9641,5
Nordeste,PB,,2021-08-01,4018127.0,422543.0,495,8994,7
Nordeste,SE,,2021-08-01,2298696.0,274595.0,333,5915,5
Nordeste,CE,,2021-08-01,9132078.0,919462.0,256,23519,0
Nordeste,PE,,2021-08-01,9557071.0,591428.0,643,18808,24
Nordeste,BA,,2021-08-01,14873064.0,1194316.0,627,25759,9
Nordeste,PI,,2021-08-01,3273227.0,309858.0,159,6837,2
Nordeste,PB,,2021-08-02,4018127.0,422675.0,132,9003,9
Nordeste,BA,,2021-08-02,14873064.0,1194954.0,638,25785,26
Nordeste,CE,,2021-08-02,9132078.0,919544.0,82,23528,9
Nordeste,SE,,2021-08-02,2298696.0,274732.0,137,5918,3
Nordeste,PI,,2021-08-02,3273227.0,309956.0,98,6844,7
Nordeste,RN,,2021-08-02,3506853.0,359801.0,25,7100,3
Nordeste,AL,,2021-08-02,3337357.0,230131.0,62,5833,12
Nordeste,PE,,2021-08-02,9557071.0,591952.0,524,18822,14
Nordeste,MA,,2021-08-02,7075181.0,337357.0,204,9648,7
Nordeste,CE,,2021-08-03,9132078.0,920296.0,752,23566,38
Nordeste,PB,,2021-08-03,4018127.0,422712.0,37,9011,8
Nordeste,PE,,2021-08-03,9557071.0,592724.0,772,18857,35
Nordeste,RN,,2021-08-03,3506853.0,359995.0,194,7106,6
Nordeste,AL,,2021-08-03,3337357.0,230346.0,215,5845,12
Nordeste,BA,,2021-08-03,14873064.0,1195507.0,553,25828,43
Nordeste,SE,,2021-08-03,2298696.0,274981.0,249,5922,4
Nordeste,MA,,2021-08-03,7075181.0,337999.0,642,9664,16
Nordeste,PI,,2021-08-03,3273227.0,310213.0,257,6846,2
Nordeste,PI,,2021-08-04,3273227.0,310549.0,336,6850,4
Nordeste,RN,,2021-08-04,3506853.0,360217.0,222,7165,59
Nordeste,AL,,2021-08-04,3337357.0,230757.0,411,5857,12
Nordeste,BA,,2021-08-04,14873064.0,1197413.0,1906,25856,28
Nordeste,PE,,2021-08-04,9557071.0,593462.0,738,18899,42
Nordeste,SE,,2021-08-04,2298696.0,275097.0,116,5925,3
Nordeste,CE,,2021-08-04,9132078.0,920296.0,0,23566,0
Nordeste,PB,,2021-08-04,4018127.0,423584.0,872,9018,7
Nordeste,MA,,2021-08-04,7075181.0,338713.0,714,9684,20
Nordeste,RN,,2021-08-05,3506853.0,360441.0,224,7173,8
Nordeste,AL,,2021-08-05,3337357.0,231225.0,468,5868,11
Nordeste,CE,,2021-08-05,9132078.0,921483.0,1187,23653,87
Nordeste,MA,,2021-08-05,7075181.0,339339.0,626,9701,17
Nordeste,PE,,2021-08-05,9557071.0,594106.0,644,18941,42
Nordeste,BA,,2021-08-05,14873064.0,1199008.0,1595,25881,25
Nordeste,PI,,2021-08-05,3273227.0,310883.0,334,6859,9
Nordeste,SE,,2021-08-05,2298696.0,275333.0,236,5929,4
Nordeste,PB,,2021-08-05,4018127.0,424154.0,570,9023,5
Nordeste,PE,,2021-08-06,9557071.0,594796.0,690,18967,26
Nordeste,CE,,2021-08-06,9132078.0,922409.0,926,23677,24
Nordeste,PI,,2021-08-06,3273227.0,311353.0,470,6865,6
Nordeste,RN,,2021-08-06,3506853.0,360690.0,249,7177,4
Nordeste,SE,,2021-08-06,2298696.0,275473.0,140,5932,3
Nordeste,AL,,2021-08-06,3337357.0,231409.0,184,5879,11
Nordeste,BA,,2021-08-06,14873064.0,1200275.0,1267,25907,26
Nordeste,MA,,2021-08-06,7075181.0,339942.0,603,9720,19
Nordeste,PB,,2021-08-06,4018127.0,424577.0,423,9037,14
Nordeste,MA,,2021-08-07,7075181.0,340256.0,314,9735,15
Nordeste,RN,,2021-08-07,3506853.0,360931.0,241,7180,3
Nordeste,PB,,2021-08-07,4018127.0,424983.0,406,9049,12
Nordeste,CE,,2021-08-07,9132078.0,923045.0,636,23692,15
Nordeste,SE,,2021-08-07,2298696.0,275549.0,76,5936,4
Nordeste,PE,,2021-08-07,9557071.0,595519.0,723,19005,38
Nordeste,PI,,2021-08-07,3273227.0,311597.0,244,6870,5
Nordeste,AL,,2021-08-07,3337357.0,231659.0,250,5886,7
Nordeste,BA,,2021-08-07,14873064.0,1201950.0,1675,25954,47
Nordeste,AL,,2021-08-08,3337357.0,231762.0,103,5895,9
Nordeste,RN,,2021-08-08,3506853.0,361034.0,103,7183,3
Nordeste,PE,,2021-08-08,9557071.0,595842.0,323,19016,11
Nordeste,MA,,2021-08-08,7075181.0,340275.0,19,9740,5
Nordeste,BA,,2021-08-08,14873064.0,1202434.0,484,25955,1
Nordeste,SE,,2021-08-08,2298696.0,275618.0,69,5937,1
Nordeste,CE,,2021-08-08,9132078.0,923331.0,286,23692,0
Nordeste,PB,,2021-08-08,4018127.0,425304.0,321,9057,8
Nordeste,PI,,2021-08-08,3273227.0,311728.0,131,6872,2
Nordeste,PI,,2021-08-09,3273227.0,311784.0,56,6877,5
Nordeste,MA,,2021-08-09,7075181.0,340477.0,202,9752,12
Nordeste,RN,,2021-08-09,3506853.0,361034.0,0,7188,5
Nordeste,PB,,2021-08-09,4018127.0,425425.0,121,9065,8
Nordeste,AL,,2021-08-09,3337357.0,231783.0,21,5905,10
Nordeste,CE,,2021-08-09,9132078.0,923331.0,0,23692,0
Nordeste,PE,,2021-08-09,9557071.0,595942.0,100,19028,12
Nordeste,SE,,2021-08-09,2298696.0,275776.0,158,5938,1
Nordeste,BA,,2021-08-09,14873064.0,1202820.0,386,25983,28
Nordeste,AL,,2021-08-10,3337357.0,231920.0,137,5914,9
Nordeste,RN,,2021-08-10,3506853.0,361206.0,172,7192,4
Nordeste,PB,,2021-08-10,4018127.0,425619.0,194,9071,6
Nordeste,PI,,2021-08-10,3273227.0,311946.0,162,6881,4
Nordeste,SE,,2021-08-10,2298696.0,276218.0,442,5941,3
Nordeste,BA,,2021-08-10,14873064.0,1204276.0,1456,26023,40
Nordeste,CE,,2021-08-10,9132078.0,924062.0,731,23741,49
Nordeste,MA,,2021-08-10,7075181.0,341080.0,603,9766,14
Nordeste,PE,,2021-08-10,9557071.0,596513.0,571,19072,44
Nordeste,SE,,2021-08-11,2298696.0,276504.0,286,5942,1
Nordeste,BA,,2021-08-11,14873064.0,1205316.0,1040,26046,23
Nordeste,MA,,2021-08-11,7075181.0,341669.0,589,9783,17
Nordeste,CE,,2021-08-11,9132078.0,924483.0,421,23765,24
Nordeste,RN,,2021-08-11,3506853.0,361518.0,312,7197,5
Nordeste,AL,,2021-08-11,3337357.0,232128.0,208,5923,9
Nordeste,PI,,2021-08-11,3273227.0,312348.0,402,6888,7
Nordeste,PE,,2021-08-11,9557071.0,597338.0,825,19101,29
Nordeste,PB,,2021-08-11,4018127.0,426198.0,579,9076,5
Nordeste,RN,,2021-08-12,3506853.0,361683.0,165,7199,2
Nordeste,AL,,2021-08-12,3337357.0,232288.0,160,5932,9
Nordeste,PI,,2021-08-12,3273227.0,312661.0,313,6888,0
Nordeste,PE,,2021-08-12,9557071.0,598050.0,712,19117,16
Nordeste,BA,,2021-08-12,14873064.0,1206678.0,1362,26070,24
Nordeste,MA,,2021-08-12,7075181.0,342370.0,701,9799,16
Nordeste,CE,,2021-08-12,9132078.0,925096.0,613,23779,14
Nordeste,SE,,2021-08-12,2298696.0,276653.0,149,5946,4
Nordeste,PB,,2021-08-12,4018127.0,426620.0,422,9082,6
Nordeste,MA,,2021-08-13,7075181.0,342807.0,437,9814,15
